Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
51.86291,0.031801052,36.58560487928884,-121.75726690843553,0,1,6317.1445,-0.034776915,5,1,false,false,1.3879063,1.5581479,8.731025,-0.0041227853,-0.019128397,3
51.880924,0.03204332,36.585597759995196,-121.75727093134415,0,1,6332.246,-0.027724253,5,1,false,false,1.115697,1.6341524,7.4840126,-0.004480473,-0.021679878,3
51.89989,0.03228569,36.58559073090623,-121.75727495391176,0,1,6334.5146,-0.020671595,5,1,false,false,1.0459907,1.6731733,6.5569487,-0.0048629665,-0.022057747,3
51.922226,0.032528162,36.58558361161259,-121.75727897682039,0,1,6337.3267,-0.013862131,5,1,false,false,0.86063504,1.8733876,6.330028,-0.0052495287,-0.022565067,3
51.943638,0.032770745,36.58557658252362,-121.75728299938801,0,1,6332.6045,-0.005107101,5,1,false,false,0.7977115,1.6723106,6.7585287,-0.005652415,-0.022132307,3
51.961647,0.033013415,36.58556946322998,-121.75728702229664,0,1,6340.1284,0.0051071006,5,1,false,false,0.85576385,1.5074077,7.5573626,-0.006020442,-0.018147415,3
51.978912,0.03325617,36.58556243414102,-121.75729104486425,0,1,6362.8066,0.015078106,5,1,false,false,0.7519783,1.4792325,7.238546,-0.0062989984,-0.01260409,3
51.99788,0.033499006,36.58555531512239,-121.75729506777287,0,1,6373.9463,0.02358994,5,1,false,false,0.7867665,1.7378612,6.7425246,-0.0064651654,-0.0059216423,3
52.02325,0.033741903,36.58554819582875,-121.75729909034048,0,1,6368.548,0.032588176,5,1,false,false,0.6738918,2.0838313,7.5584855,-0.0065283263,-0.0010595581,3
52.05021,0.03398484,36.585541076535115,-121.75730322475977,0,1,6347.5327,0.048639074,5,1,false,false,0.8597534,1.9811,7.4216223,-0.0065148342,0.004116529,3
52.07335,0.034227908,36.585534047446146,-121.7573072476684,0,1,6342.754,0.06347399,5,1,false,false,1.2259296,1.7381372,8.158759,-0.006392837,0.0130958585,3
